Topic,Count,Name,Representation,Llama2,Representative_Docs
110,59,110_ounce bottles_detergent_bottles_bottles pack,"['ounce bottles', 'detergent', 'bottles', 'bottles pack', 'dishwasher', 'cleaner', 'liquid', 'ounce', 'bottles case', 'pack']","['Eco-friendly household cleaning products', '', '', '', '', '', '', '', '', '']","[""mrs . meyer 's clean day automatic dishwashing liquid , lemon verbena , 48 ounce bottles ( case of 6 ) i love this product . cleans well and makes the house smell great without leaving a scent on the dishes . plus it requires half the amount of detergent"", 'seventh generation liquid dish detergent , free clear , 48 ounce bottles ( case of 6 ) great product . enviromentally safe ( or at least the company claims so ) . works just as any other dishwasher . cheap .', ""mrs . meyer 's clean day liquid hand soap , 12 . 5 ounce bottles ( case of 6 ) i enjoy using mrs . meyer 's products , but i especially like anything with the gardenia scent , so it was a treat to find the hand soap in""]"
111,59,111_pads_pad_wee_puppy,"['pads', 'pad', 'wee', 'puppy', 'training', 'training pads', 'iris', 'pee', 'wee wee', 'puppy dog']","['Puppy Training Pads', '', '', '', '', '', '', '', '', '']","[""iris neat 'n dry floor protection and training pads for puppies and dogs i purchased this puppy pad product for my two small puppies i am house training . both dogs are under 5 lbs . i have found these pads to hold up for about 12 hours , when"", 'wee wee and housebreaking training pads , 23x36 these pads are not absorbent . i have an older bichon not a large dog . in the past , i have used the 4 paws wee wee pads , and they work very well . i purchased these "" wee wee', 'iris puppy and dog training pad holder this protection tray for pet training pads keeps your puppy from playing with the edges of the pads . my puppy took to it from day one and uses it for now until i am ready to transition her to the back yard']"
112,59,112_seat_straps_car_car seat,"['seat', 'straps', 'car', 'car seat', 'headrest', 'carseat', 'head', 'belt', 'buckle', 'tighten']","['Car Seat Installation and Safety', '', '', '', '', '', '', '', '', '']","['and no , the shoulder straps were not lose ... he was snug in his seat . the only reason we moved him into the boulevard at 8 months was because of this ... otherwise he still fit nicely in this seat still . otherwise ... this seat would be', 'that the seat belt goes through to help tighten and hold the car seat in place better . i always had a hard time installing the baby seat and keeping it in place . it always seemed to move more than an inch side to side . this seat was', ""because i have rear headrests and she does n't . to secure it in her car we tilt the seat forward ( such as to gain trunk access ) and put the straps behind the corner of the seat then set it back in place . the seat cover has""]"
113,58,113_jumperoo_jumper_bouncer_price rainforest,"['jumperoo', 'jumper', 'bouncer', 'price rainforest', 'rainforest', 'fisher price', 'fisher', 'jumping', 'price', 'bumper']","['Parenting Product Reviews: Fisher Price Rainforest Jumperoo', '', '', '', '', '', '', '', '', '']","['fisher price rainforest jumperoo my 8 month old absolutely loves this jumper . his face lights up every time i put him in it . i paid 80 for it , but it has been worth every penny spent . he enjoys the jumping and playing with the attached toys', 'fisher price rainforest jumperoo my son was colicky as an infant and cried most of the time . at four months old , we put him into this jumper ( the recommended age is 6 months ) . he instantly loved the jumper , and was able to use it', 'fisher price rainforest jumperoo this jumperoo is execellent . got it for my 5 month old and he loves it . love to watch him jump so cute . )']"
114,58,114_thermometer_temperature_ear_accurate,"['thermometer', 'temperature', 'ear', 'accurate', 'probe', 'digital', 'reading', 'vicks', 'rectal', 'readings']","['Accuracy of different thermometers', '', '', '', '', '', '', '', '', '']","['mabis healthcare instant ear thermometer , white the thermometer just did not seem to be very accurate and inconsistent . i used this thermometer about 15 20 times . i tested my son , 7 months , my wife and myself . i cleaned the tip each time and each', ""safety 1st hospital 's choice accu touch forehead thermometer i was shocked when i read the negative comments about this thermometer . we selected this as a replacement for our ear thermometer on the recommendation of our pediatrian . apparently , if you do n't angle the ear thermometer just"", 'vicks baby rectal thermometer i own this thermometer , the braun ear thermometer and a safety first thermometer . this one is by far the best . it is the perfect size and fit in your hand , and there is like no chance of inserting it too far .']"
115,57,115_chocolate_cocoa_hot chocolate_hot cocoa,"['chocolate', 'cocoa', 'hot chocolate', 'hot cocoa', 'hot', 'ghirardelli', 'taste', 'milk chocolate', 'packets', 'stephen gourmet']","['Hot Chocolate Reviews', '', '', '', '', '', '', '', '', '']","[""stephen 's gourmet hot cocoa this really is the best hot chocolate i have ever tried ! and at this price , a terrific deal . it was delivered fast and as described . a"", 'ghirardelli chocolate premium hot cocoa mix , double chocolate , 16 oz my wedding was in october in michigan , chilly so i served this to warm our guests up . it was a hit , so yummy !', ""ghirardelli chocolate premium hot cocoa mix , double chocolate , 16 ounce tins ( pack of 4 ) i 've bought ghirardelli hot chocolate before , but it was a different type . the ghirardelli double chocolate premium hot cocoa mix does n't mix well with hot milk , and""]"
116,57,116_shipping_delivery_shipment_free shipping,"['shipping', 'delivery', 'shipment', 'free shipping', 'amazon', 'shipped', 'free', 'grips', 'order', 'com']","['Amazon Shipping and Delivery Issues', '', '', '', '', '', '', '', '', '']","[""window had past and we still had n't received the product , my daughter was very disappointed i had no way of knowing when the item would arrive . luckily , the item finally arrived 2 days later than the delivery window b c i was about to cancel my"", 'have found . i can get it in bulk with free shipping ! gotta love free shipping . as always with amazon . com , fast delivery .', 'good grips sure grips button hook good grips sure grips button hookwhy do these companies feel they can get away with high shipping charges . why am i being charged 6 . 49 to ship a 11 . 99 item more than half the cost of the item . it']"
117,56,117_carrier_baby carrier_wrap_baby,"['carrier', 'baby carrier', 'wrap', 'baby', 'babybjorn', 'snugli', 'moby', 'bjorn', 'moby wrap', 'evenflo snugli']","['Baby Carriers and Wraps', '', '', '', '', '', '', '', '', '']","['babybjorn baby carrier original this is a very good carrier . i recommend the mesh one with back support if you have the extra . i also recommend looking at the ergo ( but kid has to sit facing you . i also recommend looking at the cybex . we', 'moby wrap original 100 cotton solid baby carrier i am getting ready to use my moby with baby 2 and am soo looking forward to it . this was one of my favorite baby carriers when my son was a newborn . i bought it when he was around 3', 'moby wrap original 100 cotton solid baby carrier not as difficult as i thought it would be to wrap . baby girl is snug and feels secure against my body . i like it much better than sling type carriers .']"
118,56,118_food_dog food_dry dog_dog,"['food', 'dog food', 'dry dog', 'dog', 'natural balance', 'chicken', 'dogs', 'bag', 'wellness', 'dry']","['Dog Food Options', '', '', '', '', '', '', '', '', '']","[""wellness super5mix dry dog food i 've been buying wellness lamb dry dog food from this company via amazon . com for the past few years and have nothing but good things to say about the quality of both , the product and the service , competitive pricing and fast"", 'pet guard chicken lifespan premium dry dog food ( 1x18lb ) my dogs have been eating this food for several years now , along with the canned . each time i am urged to try a different holistic food , one of my 3 dogs has some sort of issue', 'natural balance organic formula dry dog food , 25 pound bag i am so happy to finally be done with trying to find a dog food that i feel good about feeding my dogs . i have a miniature schnauzer which of course has schnauzer bumps and a wire fox']"
119,55,119_cruisers_pampers cruisers_pampers_cruisers diapers,"['cruisers', 'pampers cruisers', 'pampers', 'cruisers diapers', 'diapers', 'huggies', 'swaddlers', 'diaper', 'plus pack', 'leak']","['Parenting: Diaper Choices - Pampers Cruisers vs Huggies', '', '', '', '', '', '', '', '', '']","[""pampers cruisers diapers we started with swaddlers and went into cruisers . never had a leak problem . ca n't say the same for huggies ."", ""pampers cruisers diapers we started with swaddlers and went into cruisers . never had a leak problem . ca n't say the same for huggies ."", 'pampers cruisers diapers these are hte best diapers . we went from swaddlers to cruisers . we tried the huggies but the mest and stretch of the pampers is just so much better . i really believe he is comfortable ! ! ! love pampers cruisers and swaddlers . pampers']"
